epoch,loss_ae1,loss_ae2,total_loss
1,0.23415233194828033,0.23347939550876617,0.4676317274570465
2,0.2322036623954773,-8.52346420288086e-06,0.23221218585968018
3,0.2306457757949829,-0.0768604427576065,0.3075062185525894
4,0.22915200889110565,-0.11456059664487839,0.34371260553598404
5,0.22764745354652405,-0.1365855187177658,0.36423297226428986
6,0.22605137526988983,-0.15070366859436035,0.3767550438642502
7,0.2242998480796814,-0.16021770238876343,0.3845175504684448
8,0.22230756282806396,-0.16673029959201813,0.3890378624200821
9,0.219891756772995,-0.17100222408771515,0.39089398086071014
10,0.216863214969635,-0.173417329788208,0.390280544757843
11,0.21305303275585175,-0.174178346991539,0.38723137974739075
12,0.20819091796875,-0.17326752841472626,0.38145844638347626
13,0.2019328773021698,-0.17052514851093292,0.3724580258131027
14,0.19396176934242249,-0.1657734513282776,0.3597352206707001
15,0.18395912647247314,-0.15880002081394196,0.3427591472864151
16,0.17172406613826752,-0.1494797170162201,0.3212037831544876
17,0.1572311818599701,-0.13783681392669678,0.29506799578666687
18,0.14079341292381287,-0.12419605255126953,0.2649894654750824
19,0.12316648662090302,-0.10928063094615936,0.23244711756706238
20,0.10563511401414871,-0.0942893773317337,0.19992449134588242
21,0.0897088497877121,-0.08060161769390106,0.17031046748161316
22,0.07665829360485077,-0.06935113668441772,0.1460094302892685
23,0.06707275658845901,-0.06105770170688629,0.1281304582953453
24,0.06078212708234787,-0.05559593811631203,0.1163780651986599
25,0.057059742510318756,-0.052374377846717834,0.10943412035703659
26,0.05498620495200157,-0.050621531903743744,0.10560773685574532
27,0.053744859993457794,-0.049623169004917145,0.10336802899837494
28,0.052823569625616074,-0.0489148274064064,0.10173839703202248
29,0.05204794555902481,-0.04833575338125229,0.1003836989402771
30,0.05139454826712608,-0.04786298796534538,0.09925753623247147
31,0.05088076740503311,-0.04751187935471535,0.09839264675974846
32,0.05049077421426773,-0.04726918414235115,0.09775995835661888
33,0.05019334331154823,-0.04711109399795532,0.09730443730950356
34,0.05004829540848732,-0.047087810933589935,0.09713610634207726
35,0.050106633454561234,-0.04723546653985977,0.097342099994421
36,0.050279054790735245,-0.04748014360666275,0.097759198397398
37,0.05032540485262871,-0.04760917276144028,0.09793457761406898
38,0.050213523209095,-0.0475919134914875,0.0978054367005825
39,0.0498834103345871,-0.047358326613903046,0.09724173694849014
40,0.049311552196741104,-0.04687735438346863,0.09618890658020973
41,0.04873253032565117,-0.04637804999947548,0.09511058032512665
42,0.048365142196416855,-0.046075522899627686,0.09444066509604454
43,0.04824110120534897,-0.046005528420209885,0.09424662962555885
44,0.048259057104587555,-0.04607288911938667,0.09433194622397423
45,0.04828370735049248,-0.04614964500069618,0.09443335235118866
46,0.04822886362671852,-0.046150628477334976,0.0943794921040535
47,0.048066191375255585,-0.04604554548859596,0.09411173686385155
48,0.047836314886808395,-0.04587160423398018,0.09370791912078857
49,0.047616809606552124,-0.045704107731580734,0.09332091733813286
50,0.04747100919485092,-0.045606378465890884,0.0930773876607418
51,0.04742236062884331,-0.04560217633843422,0.09302453696727753
52,0.04745716229081154,-0.045678336173295975,0.09313549846410751
53,0.04753987118601799,-0.04579991102218628,0.09333978220820427
54,0.04761169105768204,-0.045908406376838684,0.09352009743452072
55,0.04757511615753174,-0.045907579362392426,0.09348269551992416
56,0.04741857573390007,-0.04578631371259689,0.09320488944649696
57,0.04718519747257233,-0.04558775946497917,0.0927729569375515
58,0.04691609740257263,-0.04535328596830368,0.09226938337087631
59,0.04667285829782486,-0.04514379799365997,0.09181665629148483
60,0.046494755893945694,-0.044997647404670715,0.09149240329861641
61,0.04638856649398804,-0.04492128640413284,0.09130985289812088
62,0.046343907713890076,-0.04490513354539871,0.09124904125928879
63,0.046356070786714554,-0.04494505375623703,0.09130112454295158
64,0.046396609395742416,-0.045012764632701874,0.09140937402844429
65,0.046396803110837936,-0.045040313154459,0.09143711626529694
66,0.046361152082681656,-0.045032039284706116,0.09139319136738777
67,0.04632791876792908,-0.04502548277378082,0.0913534015417099
68,0.046294212341308594,-0.04501768574118614,0.09131189808249474
69,0.046235114336013794,-0.04498419910669327,0.09121931344270706
70,0.04616503044962883,-0.04493936523795128,0.09110439568758011
