amp_window,score_window,diff_order,smooth,quantile,threshold,precision,recall,f1,TP,FP,FN,pred_count
21,51,0,3,0.95,2.0121250859490853,0.2,0.45454545454545453,0.2777777777777778,5,20,6,25
17,51,0,3,0.95,1.984221431639875,0.2,0.45454545454545453,0.2777777777777778,5,20,6,25
13,31,0,7,0.95,1.798135366760602,0.2,0.45454545454545453,0.2777777777777778,5,20,6,25
7,51,1,3,0.95,2.0044222823539877,0.2,0.45454545454545453,0.2777777777777778,5,20,6,25
17,31,0,3,0.95,1.642039771907177,0.2,0.45454545454545453,0.2777777777777778,5,20,6,25
13,31,0,0,0.95,1.9425562850745222,0.2,0.45454545454545453,0.2777777777777778,5,20,6,25
13,31,1,0,0.95,1.9587702943384495,0.2,0.45454545454545453,0.2777777777777778,5,20,6,25
5,31,1,3,0.95,1.7203308301661406,0.2,0.45454545454545453,0.2777777777777778,5,20,6,25
7,51,1,0,0.95,1.779894840007672,0.2,0.45454545454545453,0.2777777777777778,5,20,6,25
17,27,0,3,0.95,1.6140740561698026,0.2,0.45454545454545453,0.2777777777777778,5,20,6,25
17,27,0,0,0.95,1.6478477521723278,0.2,0.45454545454545453,0.2777777777777778,5,20,6,25
9,51,2,0,0.9,1.1156703367984822,0.16666666666666666,0.7272727272727273,0.2711864406779661,8,40,3,48
9,41,2,0,0.9,1.1934278125645366,0.16666666666666666,0.7272727272727273,0.2711864406779661,8,40,3,48
17,51,2,0,0.9,1.150900838610548,0.16666666666666666,0.7272727272727273,0.2711864406779661,8,40,3,48
13,41,2,0,0.9,1.2746742459765998,0.16666666666666666,0.7272727272727273,0.2711864406779661,8,40,3,48
5,41,2,0,0.9,1.1209727364129682,0.16666666666666666,0.7272727272727273,0.2711864406779661,8,40,3,48
11,41,2,0,0.9,1.2371560015132617,0.16666666666666666,0.7272727272727273,0.2711864406779661,8,40,3,48
11,51,2,0,0.9,1.1418889819001463,0.16666666666666666,0.7272727272727273,0.2711864406779661,8,40,3,48
17,41,2,0,0.9,1.2162174062890374,0.16666666666666666,0.7272727272727273,0.2711864406779661,8,40,3,48
5,51,2,0,0.9,1.1041191524738243,0.16666666666666666,0.7272727272727273,0.2711864406779661,8,40,3,48
21,51,2,0,0.9,1.2818898795874722,0.16666666666666666,0.7272727272727273,0.2711864406779661,8,40,3,48
7,71,2,0,0.9,1.0955829195892894,0.16666666666666666,0.7272727272727273,0.2711864406779661,8,40,3,48
13,51,2,0,0.9,1.123205069578877,0.16666666666666666,0.7272727272727273,0.2711864406779661,8,40,3,48
17,31,2,0,0.9,1.1768426894925987,0.16666666666666666,0.7272727272727273,0.2711864406779661,8,40,3,48
7,41,2,0,0.9,1.0906084087325991,0.16666666666666666,0.7272727272727273,0.2711864406779661,8,40,3,48
13,71,2,0,0.9,1.334551424604322,0.16666666666666666,0.7272727272727273,0.2711864406779661,8,40,3,48
11,71,2,0,0.9,1.3228227329007067,0.16666666666666666,0.7272727272727273,0.2711864406779661,8,40,3,48
9,71,2,0,0.9,1.1219195611801747,0.16666666666666666,0.7272727272727273,0.2711864406779661,8,40,3,48
21,41,2,0,0.9,1.3108281354741698,0.16666666666666666,0.7272727272727273,0.2711864406779661,8,40,3,48
21,31,2,0,0.9,1.2496097136186182,0.16666666666666666,0.7272727272727273,0.2711864406779661,8,40,3,48
17,71,2,0,0.9,1.311989034074086,0.16666666666666666,0.7272727272727273,0.2711864406779661,8,40,3,48
7,51,2,0,0.9,1.095172750156031,0.16666666666666666,0.7272727272727273,0.2711864406779661,8,40,3,48
21,71,2,0,0.9,1.198354117636546,0.16666666666666666,0.7272727272727273,0.2711864406779661,8,40,3,48
17,51,0,3,0.93,1.5084383763428357,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
9,51,0,0,0.9,1.1455929352394794,0.16326530612244897,0.7272727272727273,0.26666666666666666,8,41,3,49
7,51,1,0,0.93,1.351769723402701,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
7,51,1,0,0.9,1.0843558525408845,0.16326530612244897,0.7272727272727273,0.26666666666666666,8,41,3,49
17,71,0,0,0.9,1.1606074582968058,0.16326530612244897,0.7272727272727273,0.26666666666666666,8,41,3,49
5,51,0,3,0.93,1.427570854648094,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
9,41,0,0,0.9,1.3898950237868568,0.16326530612244897,0.7272727272727273,0.26666666666666666,8,41,3,49
9,71,1,0,0.93,1.5241970269072593,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
5,41,0,0,0.9,1.40050246457788,0.16326530612244897,0.7272727272727273,0.26666666666666666,8,41,3,49
17,41,1,3,0.93,1.7575934369145725,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
7,41,0,3,0.93,1.731384017485099,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
13,51,0,0,0.9,1.097803217385544,0.16326530612244897,0.7272727272727273,0.26666666666666666,8,41,3,49
21,51,1,3,0.93,1.8273337878482576,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
11,51,0,0,0.9,1.1528312210829486,0.16326530612244897,0.7272727272727273,0.26666666666666666,8,41,3,49
7,41,0,5,0.93,1.5399039083253439,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
7,41,0,0,0.9,1.383126728909609,0.16326530612244897,0.7272727272727273,0.26666666666666666,8,41,3,49
21,41,1,7,0.93,1.3734829222870077,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
17,41,0,0,0.9,1.1879238447336011,0.16326530612244897,0.7272727272727273,0.26666666666666666,8,41,3,49
17,71,0,3,0.9,1.1669235197615948,0.16326530612244897,0.7272727272727273,0.26666666666666666,8,41,3,49
11,51,1,3,0.93,1.5856630231127193,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
11,41,1,5,0.9,1.153103788591122,0.16326530612244897,0.7272727272727273,0.26666666666666666,8,41,3,49
5,31,1,5,0.93,1.3371421810684638,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
13,51,0,3,0.9,1.0706086321544108,0.16326530612244897,0.7272727272727273,0.26666666666666666,8,41,3,49
21,51,1,5,0.9,1.09532478696219,0.16326530612244897,0.7272727272727273,0.26666666666666666,8,41,3,49
5,21,2,0,0.93,1.2839247076417766,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
5,31,1,0,0.93,1.4784178560981158,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
5,41,1,5,0.9,1.0897090065531125,0.16326530612244897,0.7272727272727273,0.26666666666666666,8,41,3,49
11,71,0,0,0.9,1.1380240716736896,0.16326530612244897,0.7272727272727273,0.26666666666666666,8,41,3,49
17,51,1,5,0.9,1.0901673308210782,0.16326530612244897,0.7272727272727273,0.26666666666666666,8,41,3,49
21,41,0,5,0.93,1.547592513787299,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
11,51,1,0,0.9,1.1244685168703157,0.16326530612244897,0.7272727272727273,0.26666666666666666,8,41,3,49
21,51,0,0,0.9,1.1020550358346979,0.16326530612244897,0.7272727272727273,0.26666666666666666,8,41,3,49
17,41,1,0,0.9,1.283018415977021,0.16326530612244897,0.7272727272727273,0.26666666666666666,8,41,3,49
9,27,0,0,0.93,1.4678493391584164,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
5,51,1,0,0.93,1.4425385621113005,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
21,71,1,3,0.93,2.0275220870998374,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
21,71,1,0,0.93,1.8951425191793514,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
21,41,0,3,0.93,1.5702363937031483,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
5,51,0,0,0.9,1.288449097836472,0.16326530612244897,0.7272727272727273,0.26666666666666666,8,41,3,49
17,31,1,5,0.9,1.1275579097848574,0.16326530612244897,0.7272727272727273,0.26666666666666666,8,41,3,49
21,41,1,3,0.93,1.7054108605649247,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
9,41,1,5,0.93,1.4297613176342792,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
9,71,0,0,0.9,1.1582590820192542,0.16326530612244897,0.7272727272727273,0.26666666666666666,8,41,3,49
7,41,1,5,0.93,1.3564123024095487,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
7,41,1,3,0.93,1.5161880961822163,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
13,41,1,3,0.93,1.7938537504840408,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
17,41,0,3,0.9,1.1940967261759299,0.16326530612244897,0.7272727272727273,0.26666666666666666,8,41,3,49
21,41,1,0,0.93,1.8103211061036701,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
7,51,0,3,0.93,1.4757945542794622,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
21,71,0,0,0.9,1.147426064675453,0.16326530612244897,0.7272727272727273,0.26666666666666666,8,41,3,49
11,51,1,5,0.9,1.0858783912822105,0.16326530612244897,0.7272727272727273,0.26666666666666666,8,41,3,49
9,41,0,3,0.93,1.5751053302664275,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
9,41,1,0,0.93,1.5600755138804605,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
13,27,0,0,0.93,1.5072440732482522,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
9,41,1,3,0.93,1.5897373490402513,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
17,51,1,0,0.93,1.5176485229150047,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
7,51,0,0,0.9,1.20928455087572,0.16326530612244897,0.7272727272727273,0.26666666666666666,8,41,3,49
13,41,0,0,0.9,1.3790617076219045,0.16326530612244897,0.7272727272727273,0.26666666666666666,8,41,3,49
21,27,0,0,0.93,1.3759077783878595,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
9,41,0,5,0.93,1.4751490875338278,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
17,71,1,0,0.9,1.2485810709223417,0.16326530612244897,0.7272727272727273,0.26666666666666666,8,41,3,49
13,51,1,5,0.9,1.1100185450842408,0.16326530612244897,0.7272727272727273,0.26666666666666666,8,41,3,49
7,71,0,0,0.93,1.5503592227222402,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
17,51,0,3,0.9,1.161164363829316,0.16326530612244897,0.7272727272727273,0.26666666666666666,8,41,3,49
5,41,0,5,0.93,1.5308103587953952,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
11,31,0,0,0.93,1.6911747751170727,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
9,51,1,3,0.93,1.431813433159487,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
5,41,0,3,0.93,1.7944050011981565,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
21,71,1,5,0.9,1.041597701510779,0.16326530612244897,0.7272727272727273,0.26666666666666666,8,41,3,49
7,51,1,5,0.9,1.0774689634436956,0.16326530612244897,0.7272727272727273,0.26666666666666666,8,41,3,49
5,41,1,3,0.93,1.4728946599596364,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
17,51,1,3,0.93,1.9181416565709204,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
11,41,0,3,0.93,1.5266861518609465,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
21,41,0,0,0.9,1.2634933537712794,0.16326530612244897,0.7272727272727273,0.26666666666666666,8,41,3,49
21,31,1,3,0.93,1.5311523758049204,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
11,41,0,5,0.93,1.4325460324530728,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
13,71,1,0,0.93,1.7180850810237631,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
13,41,0,5,0.93,1.4458528563725175,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
5,71,0,3,0.93,1.2735507189147242,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
21,71,1,0,0.9,1.3089502769142425,0.16326530612244897,0.7272727272727273,0.26666666666666666,8,41,3,49
13,51,1,0,0.93,1.4931761555370404,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
5,51,1,3,0.93,1.3489480276535903,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
21,51,1,0,0.93,1.7866219626744888,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
13,51,1,3,0.93,1.7852703976008788,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
11,41,1,3,0.93,1.6896378276903683,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
11,21,2,0,0.93,1.433641088683625,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
21,41,1,0,0.9,1.3762994526287133,0.16326530612244897,0.7272727272727273,0.26666666666666666,8,41,3,49
17,41,1,0,0.93,1.57175643482345,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
17,71,1,0,0.93,1.5778620798251866,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
11,41,0,0,0.9,1.4381619360778086,0.16326530612244897,0.7272727272727273,0.26666666666666666,8,41,3,49
21,31,1,5,0.9,1.0757787442067146,0.16326530612244897,0.7272727272727273,0.26666666666666666,8,41,3,49
21,31,1,5,0.93,1.3607900097445276,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
5,31,0,0,0.93,1.5708664581970855,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
21,51,0,3,0.93,1.4276687627451867,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
7,21,2,0,0.93,1.3317250685543567,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
17,51,0,0,0.9,1.146565057768585,0.16326530612244897,0.7272727272727273,0.26666666666666666,8,41,3,49
17,71,1,5,0.9,1.1490580158251247,0.16326530612244897,0.7272727272727273,0.26666666666666666,8,41,3,49
9,31,0,0,0.93,1.578040362650607,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
7,31,0,0,0.93,1.5392486621112977,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
7,31,0,0,0.9,1.378499792741731,0.16326530612244897,0.7272727272727273,0.26666666666666666,8,41,3,49
9,51,0,3,0.93,1.4670361083421124,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
9,51,1,5,0.9,1.0196016313977965,0.16326530612244897,0.7272727272727273,0.26666666666666666,8,41,3,49
7,27,0,0,0.93,1.440722891332089,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
9,31,0,0,0.9,1.3645325826382697,0.16326530612244897,0.7272727272727273,0.26666666666666666,8,41,3,49
21,51,0,3,0.9,1.1778549422454612,0.16326530612244897,0.7272727272727273,0.26666666666666666,8,41,3,49
7,31,1,0,0.93,1.466570703150322,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
7,51,1,3,0.93,1.4022452813520523,0.17647058823529413,0.5454545454545454,0.26666666666666666,6,28,5,34
17,71,0,0,0.88,0.9491065984222868,0.15517241379310345,0.8181818181818182,0.26086956521739135,9,49,2,58
11,41,1,5,0.88,1.0400543579678843,0.15517241379310345,0.8181818181818182,0.26086956521739135,9,49,2,58
11,51,1,5,0.88,0.9733841149158152,0.15517241379310345,0.8181818181818182,0.26086956521739135,9,49,2,58
21,41,0,0,0.88,0.9610391516557641,0.15517241379310345,0.8181818181818182,0.26086956521739135,9,49,2,58
13,71,0,0,0.88,0.9355588269913229,0.15517241379310345,0.8181818181818182,0.26086956521739135,9,49,2,58
21,71,0,0,0.88,0.9213127297117463,0.15517241379310345,0.8181818181818182,0.26086956521739135,9,49,2,58
11,71,0,0,0.88,0.9192210746572441,0.15517241379310345,0.8181818181818182,0.26086956521739135,9,49,2,58
9,71,0,0,0.88,0.9791277365246343,0.15517241379310345,0.8181818181818182,0.26086956521739135,9,49,2,58
13,41,1,5,0.88,0.9645155210182802,0.15517241379310345,0.8181818181818182,0.26086956521739135,9,49,2,58
17,51,1,5,0.88,0.995976424888605,0.15517241379310345,0.8181818181818182,0.26086956521739135,9,49,2,58
21,41,1,5,0.88,0.9299893468112557,0.15517241379310345,0.8181818181818182,0.26086956521739135,9,49,2,58
17,41,1,5,0.88,0.96069637450052,0.15517241379310345,0.8181818181818182,0.26086956521739135,9,49,2,58
13,51,1,5,0.88,0.9875662570405338,0.15517241379310345,0.8181818181818182,0.26086956521739135,9,49,2,58
7,41,1,5,0.88,0.9578295289482305,0.15517241379310345,0.8181818181818182,0.26086956521739135,9,49,2,58
5,71,0,0,0.88,0.9091927421677891,0.15517241379310345,0.8181818181818182,0.26086956521739135,9,49,2,58
13,41,0,0,0.88,1.032686892162497,0.15517241379310345,0.8181818181818182,0.26086956521739135,9,49,2,58
9,41,1,5,0.88,0.957425401624516,0.15517241379310345,0.8181818181818182,0.26086956521739135,9,49,2,58
17,41,0,0,0.88,0.9920757042172577,0.15517241379310345,0.8181818181818182,0.26086956521739135,9,49,2,58
21,51,1,5,0.88,0.9293662875125164,0.15517241379310345,0.8181818181818182,0.26086956521739135,9,49,2,58
9,51,1,5,0.88,0.9095266678024804,0.15517241379310345,0.8181818181818182,0.26086956521739135,9,49,2,58
7,71,0,0,0.88,1.0112922090990952,0.15517241379310345,0.8181818181818182,0.26086956521739135,9,49,2,58
5,41,0,5,0.96,2.0694077797509505,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
21,27,1,0,0.96,2.4790990311575904,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
21,27,0,7,0.96,1.7239897357734288,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
13,27,1,5,0.96,1.8837860077379887,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
21,71,1,7,0.96,2.2986139259857516,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
5,27,0,5,0.96,1.5923463247120335,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
5,27,0,7,0.96,1.792532632175387,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
17,27,1,0,0.96,2.2173276352837603,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
17,27,1,5,0.96,1.856377837245301,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
7,27,0,0,0.96,1.8088303834378971,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
9,51,1,7,0.96,1.8356010695305818,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
17,51,0,5,0.96,2.6654695290232415,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
7,51,1,7,0.96,1.8529998787495994,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
13,31,1,0,0.96,2.0563148899084713,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
5,71,1,3,0.96,2.2235227380914258,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
7,27,1,5,0.96,1.7513402302675425,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
17,21,0,5,0.96,1.610859745411384,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
7,21,1,0,0.96,1.9515602863233281,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
17,41,0,5,0.96,2.3967478789571888,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
5,21,1,5,0.96,1.4995670870261104,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
7,31,1,0,0.96,2.004370110433518,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
9,27,1,5,0.96,1.7895810443427416,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
7,71,1,7,0.96,1.876229548068597,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
11,71,1,7,0.96,2.1511545458054853,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
5,31,0,5,0.96,1.8426537633865046,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
7,27,0,7,0.96,1.7920835845348924,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
7,27,1,0,0.96,1.986018776609099,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
21,27,0,5,0.96,1.8707215028292865,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
13,21,2,0,0.96,1.8357313883885154,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
7,71,1,5,0.96,2.0600118215301566,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
13,21,0,5,0.96,1.6328996642949984,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
13,21,0,7,0.96,1.6223783305045072,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
13,21,1,0,0.96,2.079465378730107,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
7,71,1,3,0.96,2.540904617023834,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
7,21,0,7,0.96,1.6062573972195957,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
21,21,0,5,0.96,1.7944105994222759,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
21,41,1,7,0.96,1.9424809264893768,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
5,27,0,0,0.96,1.7518648827268033,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
17,41,1,7,0.96,1.8922997696390607,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
11,71,1,0,0.96,2.6658693420409545,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
11,71,1,3,0.96,2.6674872280233637,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
11,71,1,5,0.96,2.095084620063248,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
13,51,0,5,0.96,2.486952459313352,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
11,27,0,0,0.96,1.8791404631948907,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
11,27,0,5,0.96,1.790482751480216,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
13,71,0,0,0.96,2.596176478915748,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
13,71,0,5,0.96,2.822628706782937,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
11,41,0,5,0.96,2.1849009791324163,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
21,27,1,5,0.96,1.8023878917290448,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
11,71,0,5,0.96,2.699483811512791,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
7,71,2,5,0.96,2.072197906563566,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
5,31,1,5,0.96,1.7577864502074525,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
7,41,1,7,0.96,1.9227956420546377,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
17,21,0,7,0.96,1.5820116629683352,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
13,71,1,0,0.96,2.521149649566542,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
13,71,1,5,0.96,2.169540557915953,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
13,71,1,7,0.96,2.284162807130208,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
11,21,2,0,0.96,1.8310468327480636,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
21,71,0,5,0.96,3.22227817877307,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
9,27,0,5,0.96,1.6919240113638085,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
9,27,0,7,0.96,1.7244098929872684,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
17,51,1,7,0.96,1.9923775817883445,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
9,21,0,5,0.96,1.4668645857488534,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
21,27,0,0,0.96,1.8115578397210852,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
17,71,1,0,0.96,2.6810733154696456,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
7,31,1,5,0.96,1.8588318855124797,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
13,51,1,3,0.96,2.3123662398297458,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
5,51,0,5,0.96,2.0841993814725974,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
17,71,1,5,0.96,2.336214679137483,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
9,27,1,0,0.96,2.04882335913343,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
9,41,0,5,0.96,2.0879230351392906,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
9,71,0,5,0.96,2.368616687402872,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
21,51,0,5,0.96,2.642803242941514,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
5,31,0,0,0.96,1.91788270922755,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
11,21,1,5,0.96,1.7439614193005868,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
9,31,1,5,0.96,1.9144340895692546,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
13,41,0,5,0.96,2.230163283338381,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
9,21,0,7,0.96,1.460018041646037,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
11,21,0,5,0.96,1.5611118416257357,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
11,21,0,7,0.96,1.5377233086983375,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
17,51,1,0,0.96,2.5051094569574053,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
5,71,0,5,0.96,1.9933957296453204,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
17,27,0,5,0.96,1.7561847181570844,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
7,27,0,5,0.96,1.6422663147718137,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
17,27,0,7,0.96,1.691521025794238,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
7,71,1,0,0.96,2.3166890280483114,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
17,31,1,7,0.96,1.8198302220840885,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
11,31,1,5,0.96,2.027664371454859,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
11,31,1,7,0.96,1.8525031869352568,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
13,27,0,7,0.96,1.8008829854403603,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
13,27,0,5,0.96,1.8451592637290497,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
21,71,0,0,0.96,2.679804728922493,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
7,71,0,5,0.96,2.3166708971278664,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
21,71,1,0,0.96,2.82729076174979,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
5,21,1,0,0.96,1.9100098049650536,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
17,21,1,5,0.96,1.725580949339677,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
5,27,1,5,0.96,1.658641138563473,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
17,31,1,0,0.96,2.2333678277829567,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
13,51,1,5,0.96,2.143181790048587,0.2,0.36363636363636365,0.25806451612903225,4,16,7,20
