timestamp,pod,metric,value,label,fault_service
1781371637,cartservice-77f8cfdff-vz9jj,cpu_usage,0.0009014578170690304,normal,none
1781371642,cartservice-77f8cfdff-vz9jj,cpu_usage,0.0009014578170690304,normal,none
1781371647,cartservice-77f8cfdff-vz9jj,cpu_usage,0.0009014578170690304,normal,none
1781371652,cartservice-77f8cfdff-vz9jj,cpu_usage,0.0009320132013195544,normal,none
1781371657,cartservice-77f8cfdff-vz9jj,cpu_usage,0.0008881198599465116,normal,none
1781371662,cartservice-77f8cfdff-vz9jj,cpu_usage,0.0008881198599465116,normal,none
1781371667,cartservice-77f8cfdff-vz9jj,cpu_usage,0.0009315440208483909,normal,none
1781371672,cartservice-77f8cfdff-vz9jj,cpu_usage,0.0009315440208483909,normal,none
1781371677,cartservice-77f8cfdff-vz9jj,cpu_usage,0.0011281053743125821,normal,none
1781371682,cartservice-77f8cfdff-vz9jj,cpu_usage,0.0011693833961005805,normal,none
1781371687,cartservice-77f8cfdff-vz9jj,cpu_usage,0.0011693833961005805,normal,none
1781371692,cartservice-77f8cfdff-vz9jj,cpu_usage,0.0009576372976516679,normal,none
1781371697,cartservice-77f8cfdff-vz9jj,cpu_usage,0.0011661666848474014,normal,none
1781371702,cartservice-77f8cfdff-vz9jj,cpu_usage,0.0011661666848474014,normal,none
1781371707,cartservice-77f8cfdff-vz9jj,cpu_usage,0.0011368435787705417,normal,none
1781371712,cartservice-77f8cfdff-vz9jj,cpu_usage,0.0011368435787705417,normal,none
1781371717,cartservice-77f8cfdff-vz9jj,cpu_usage,0.0012804104349418972,normal,none
1781371722,cartservice-77f8cfdff-vz9jj,cpu_usage,0.0012804104349418972,normal,none
1781371727,cartservice-77f8cfdff-vz9jj,cpu_usage,0.0012804104349418972,normal,none
1781371732,cartservice-77f8cfdff-vz9jj,cpu_usage,0.0010921438639619543,normal,none
1781371737,cartservice-77f8cfdff-vz9jj,cpu_usage,0.0010553917786811243,normal,none
1781371742,cartservice-77f8cfdff-vz9jj,cpu_usage,0.0012277073219070051,normal,none
1781371747,cartservice-77f8cfdff-vz9jj,cpu_usage,0.0012277073219070051,normal,none
1781371752,cartservice-77f8cfdff-vz9jj,cpu_usage,0.0012528356217295581,normal,none
1781371757,cartservice-77f8cfdff-vz9jj,cpu_usage,0.0013129585473213973,normal,none
1781371762,cartservice-77f8cfdff-vz9jj,cpu_usage,0.0013129585473213973,normal,none
1781371767,cartservice-77f8cfdff-vz9jj,cpu_usage,0.0009634671565807506,normal,none
1781371772,cartservice-77f8cfdff-vz9jj,cpu_usage,0.0009048867469880268,normal,none
1781371777,cartservice-77f8cfdff-vz9jj,cpu_usage,0.001042151245249018,normal,none
1781371782,cartservice-77f8cfdff-vz9jj,cpu_usage,0.001042151245249018,normal,none
1781371787,cartservice-77f8cfdff-vz9jj,cpu_usage,0.0010268274769021488,normal,none
1781371792,cartservice-77f8cfdff-vz9jj,cpu_usage,0.0010268274769021488,normal,none
1781371797,cartservice-77f8cfdff-vz9jj,cpu_usage,0.0008913698941861338,normal,none
1781371802,cartservice-77f8cfdff-vz9jj,cpu_usage,0.0008876524543899932,normal,none
1781371807,cartservice-77f8cfdff-vz9jj,cpu_usage,0.0008876524543899932,normal,none
1781371812,cartservice-77f8cfdff-vz9jj,cpu_usage,0.0009401286651783658,normal,none
1781371817,cartservice-77f8cfdff-vz9jj,cpu_usage,0.0010561817425745925,normal,none
1781371822,cartservice-77f8cfdff-vz9jj,cpu_usage,0.0010561817425745925,normal,none
1781371827,cartservice-77f8cfdff-vz9jj,cpu_usage,0.0010561817425745925,normal,none
1781371832,cartservice-77f8cfdff-vz9jj,cpu_usage,0.0008869777793000734,normal,none
1781371837,cartservice-77f8cfdff-vz9jj,cpu_usage,0.002406047787574483,normal,none
1781371842,cartservice-77f8cfdff-vz9jj,cpu_usage,0.002406047787574483,normal,none
1781371847,cartservice-77f8cfdff-vz9jj,cpu_usage,0.0030687304828259793,normal,none
1781371852,cartservice-77f8cfdff-vz9jj,cpu_usage,0.0024154816126014176,normal,none
1781371857,cartservice-77f8cfdff-vz9jj,cpu_usage,0.002415481612601418,normal,none
1781371862,cartservice-77f8cfdff-vz9jj,cpu_usage,0.002879170068409486,normal,none
1781371867,cartservice-77f8cfdff-vz9jj,cpu_usage,0.002656698683037467,normal,none
1781371872,cartservice-77f8cfdff-vz9jj,cpu_usage,0.002656698683037467,normal,none
1781371877,cartservice-77f8cfdff-vz9jj,cpu_usage,0.0016002378791184016,normal,none
1781371882,cartservice-77f8cfdff-vz9jj,cpu_usage,0.0013286662880598401,normal,none
1781371887,cartservice-77f8cfdff-vz9jj,cpu_usage,0.0013286662880598401,normal,none
1781371892,cartservice-77f8cfdff-vz9jj,cpu_usage,0.0013286662880598401,normal,none
1781371897,cartservice-77f8cfdff-vz9jj,cpu_usage,0.0012548458714031227,normal,none
1781371902,cartservice-77f8cfdff-vz9jj,cpu_usage,0.0012548458714031227,normal,none
